latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.56425542,87.28312299,06/30/2019,16:03:38,16,23,1,16:03:15,16:03:59,564.39495758,3,market_place,Sunday,3,0,8.614243884444445
23.55939784,87.28472892,06/30/2019,16:06:24,17,23,2,16:05:54,16:06:36,703.454730603,3,market_place,Sunday,6,0,9.24900395813954
23.55334322,87.28672975,06/30/2019,16:09:34,2,23,3,16:09:34,16:09:39,398.531812662,3,normal_city,Sunday,4,0,7.314592950000001
23.55006809,87.28514173,06/30/2019,16:10:57,18,23,4,16:10:51,16:11:13,254.195278348,3,normal_city,Sunday,6,0,8.919314282608697
23.54818866,87.28372208,06/30/2019,16:12:19,7,23,5,16:12:05,16:12:22,416.829972431,3,normal_city,Sunday,4,0,8.15748423888889
23.54448826,87.28306817,06/30/2019,16:14:16,1,23,6,16:14:16,16:14:17,1250.10011665,3,normal_city,Sunday,0,0,7.652572750000001
23.53922657,87.29390528,06/30/2019,16:19:01,1,23,7,16:19:01,16:19:02,17.0041436465,3,normal_city,Sunday,0,0,8.6306077
23.53922581,87.29407208,06/30/2019,16:19:04,1,23,8,16:19:04,16:19:05,525.374582224,3,normal_city,Sunday,0,0,8.421112149999999
23.53573862,87.29754939,06/30/2019,16:23:13,176,23,9,16:21:45,16:25:57,72.8290377235,3,normal_city,Sunday,20,0,9.15244151146246
23.53562965,87.29825383,06/30/2019,16:26:16,1,23,10,16:26:16,16:26:17,30.007260459,3,normal_city,Sunday,0,0,7.9913557
23.53557157,87.29854128,06/30/2019,16:26:28,1,23,11,16:26:28,16:26:29,20.7963957186,3,normal_city,Sunday,0,0,7.80460375
23.53546604,87.2987097,06/30/2019,16:26:39,1,23,12,16:26:39,16:26:40,165.070961698,3,normal_city,Sunday,0,0,7.942276
23.53523608,87.29711003,06/30/2019,16:27:27,1,23,13,16:27:27,16:27:28,151.556862866,3,normal_city,Sunday,0,0,7.598701500000001
23.53594951,87.2958433,06/30/2019,16:28:11,1,23,14,16:28:11,16:28:12,1674.25580264,3,normal_city,Sunday,0,0,9.273452500000001
23.52794765,87.3097549,06/30/2019,16:31:29,1,23,15,16:31:29,16:31:30,144.012294173,3,normal_city,Sunday,0,0,10.700386000000002
23.52761876,87.31112116,06/30/2019,16:32:22,120,23,16,16:32:19,16:34:20,120.807352937,3,normal_city,Sunday,3,0,8.919674890163932
23.52654624,87.31131028,06/30/2019,16:35:59,2,23,17,16:35:59,16:36:01,2962.37657752,3,normal_city,Sunday,0,0,8.0085095
23.50034637,87.30604332,06/30/2019,16:41:41,1,23,18,16:41:41,16:41:42,887.888696193,3,highway,Sunday,0,0,7.823760999999999
23.49651819,87.31368448,06/30/2019,16:43:25,5,23,19,16:43:23,16:43:29,189.094924096,3,highway,Sunday,2,0,8.472416428571428
23.4956282,87.31526458,06/30/2019,16:43:55,1,23,20,16:43:55,16:43:56,189.094924096,3,highway,Sunday,4,0,8.411537500000001
