latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49346053,87.31662476,06/27/2019,08:09:45,49,8,1,08:09:04,8:10:53,38.5171175502,1,highway,Thursday,8,92,9.665400127272733
23.49325133,87.31632372,06/27/2019,08:11:13,1,8,2,08:11:13,8:11:14,19.9009891237,1,highway,Thursday,0,1,9.8013765
23.49336691,87.31617472,06/27/2019,08:12:52,140,8,3,08:11:39,8:14:26,428.83609658,1,highway,Thursday,3,68,9.650762744047627
23.49643843,87.31363167,06/27/2019,08:15:33,4,8,4,08:15:33,8:15:37,846.446331611,1,highway,Thursday,0,3,8.4220672
23.49998811,87.30628876,06/27/2019,08:17:12,1,8,5,08:17:12,8:17:13,59.3961985911,1,highway,Thursday,0,2,7.433502150000001
23.50038714,87.30590153,06/27/2019,08:17:38,1,8,6,08:17:38,8:17:39,358.65449419,1,highway,Thursday,0,1,7.858475
23.50327875,87.30745984,06/27/2019,08:18:48,4,8,7,08:18:48,8:18:55,861.37464073,1,highway,Thursday,0,4,8.4049510625
23.51047558,87.31058528,06/27/2019,08:21:03,4,8,8,08:20:57,8:21:05,454.73131368,1,highway,Thursday,0,2,9.370547833333333
23.51456398,87.31068857,06/27/2019,08:24:00,56,8,9,08:22:25,8:24:14,1528.91439457,1,highway,Thursday,2,31,8.861013900000003
23.52830832,87.31111335,06/27/2019,08:28:28,2,8,10,08:28:28,8:28:39,724.665351293,1,normal_city,Thursday,2,9,9.479947375
23.53331774,87.30656658,06/27/2019,08:29:53,5,8,11,08:29:48,8:29:55,931.977119658,1,normal_city,Thursday,0,8,9.490720875
23.53512398,87.29763951,06/27/2019,08:32:28,17,8,12,08:32:13,8:33:05,195.638311314,1,normal_city,Thursday,3,29,9.55447245283019
23.53589156,87.29591271,06/27/2019,08:33:34,1,8,13,08:33:34,8:33:35,986.531060997,1,normal_city,Thursday,0,2,8.279854
23.54314958,87.29034711,06/27/2019,08:36:03,1,8,14,08:36:03,8:36:04,786.288922919,1,normal_city,Thursday,0,0,5.7910842
23.54455887,87.28278848,06/27/2019,08:38:28,2,8,15,08:38:28,8:38:30,245.511880076,1,normal_city,Thursday,0,3,9.361236666666665
23.54673882,87.28240619,06/27/2019,08:39:48,1,8,16,08:39:48,8:39:49,206.56479199,1,normal_city,Thursday,0,2,8.1565475
23.54822918,87.28361589,06/27/2019,08:40:24,2,8,17,08:40:24,8:40:27,239.499248919,1,normal_city,Thursday,7,2,8.94065475
23.55000331,87.28494816,06/27/2019,08:41:06,5,8,18,08:41:02,8:41:10,175.405433285,1,normal_city,Thursday,3,1,9.451417733333335
23.55125946,87.28598904,06/27/2019,08:41:37,2,8,19,08:41:37,8:41:40,51.371060864,1,normal_city,Thursday,0,2,7.9775851
23.55162446,87.28629799,06/27/2019,08:41:56,2,8,20,08:41:56,8:41:59,1391.12023996,1,normal_city,Thursday,0,4,10.174267
23.5639284,87.28382728,06/27/2019,08:46:25,1,8,21,08:46:25,8:46:26,40.3538324806,1,market_place,Thursday,0,0,8.342102
23.56412994,87.28349802,06/27/2019,08:46:49,1,8,22,08:46:49,8:46:50,40.3538324806,1,market_place,Thursday,0,0,9.1453555
