latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49430685,87.31717885,06/30/2019,08:03:00,29,6,1,08:02:49,8:03:24,26.9853333509,1,highway,Sunday,14,9,8.495330777777776
23.49409032,87.31705935,06/30/2019,08:03:51,3,6,2,08:03:46,8:03:53,46.9411129538,1,highway,Sunday,10,5,7.5600966375
23.49372292,87.31683264,06/30/2019,08:04:22,3,6,3,08:04:20,8:04:25,18.2732209972,1,highway,Sunday,2,1,8.8712235
23.49357498,87.31675462,06/30/2019,08:04:38,21,6,4,08:04:38,8:05:18,43.0987353202,1,highway,Sunday,2,33,8.646457939024392
23.49325928,87.31650943,06/30/2019,08:06:20,39,6,5,08:05:39,8:06:42,21.2160501789,1,highway,Sunday,7,64,9.149884939062499
23.49325782,87.31630139,06/30/2019,08:06:56,8,6,6,08:06:56,8:07:10,445.696369266,1,highway,Sunday,3,15,8.939534579999998
23.49642336,87.31362039,06/30/2019,08:08:31,2,6,7,08:08:31,8:08:33,990.800173768,1,highway,Sunday,0,0,8.388392000000001
23.5032958,87.30743593,06/30/2019,08:13:31,7,6,8,08:13:19,8:13:33,2806.9469444,1,highway,Sunday,7,6,5.885812353333335
23.52832316,87.31103061,06/30/2019,08:21:07,7,6,9,08:20:57,8:21:14,717.646384391,1,normal_city,Sunday,0,6,7.264314433333333
23.53329874,87.30654719,06/30/2019,08:22:33,3,6,10,08:22:28,8:22:35,641.508645434,1,normal_city,Sunday,3,2,7.7034510875
23.53692686,87.30165459,06/30/2019,08:23:57,3,6,11,08:23:46,8:23:59,468.970801943,1,normal_city,Sunday,3,7,8.2078563
23.53511801,87.29749891,06/30/2019,08:26:03,24,6,12,08:25:04,8:26:15,300.157197751,1,normal_city,Sunday,7,31,7.061105907916666
23.53771785,87.29670673,06/30/2019,08:27:42,2,6,13,08:27:42,8:27:44,109.868607969,1,normal_city,Sunday,30,3,8.671707166666666
23.53832786,87.2958589,06/30/2019,08:28:04,1,6,14,08:28:04,8:28:05,295.206572303,1,normal_city,Sunday,0,0,10.1365585
23.5391385,87.29310138,06/30/2019,08:28:51,1,6,15,08:28:51,8:28:52,470.415875354,1,normal_city,Sunday,0,0,8.2116165
23.54200555,87.2897081,06/30/2019,08:30:21,21,6,16,08:30:07,8:30:37,576.580182938,1,normal_city,Sunday,10,7,8.98753456451613
23.5463911,87.29272599,06/30/2019,08:32:06,25,6,17,08:31:43,8:32:19,432.458030398,1,normal_city,Sunday,13,30,7.5554458729729745
23.54306885,87.29052038,06/30/2019,08:33:27,1,6,18,08:33:27,8:33:28,645.847516349,1,normal_city,Sunday,0,2,8.459419
23.54387886,87.28424665,06/30/2019,08:35:42,1,6,19,08:35:42,8:35:43,345.011945386,1,normal_city,Sunday,0,1,9.4230803
23.54539597,87.28129429,06/30/2019,08:36:39,2,6,20,08:36:39,8:36:43,231.986257753,1,normal_city,Sunday,0,2,7.86757506
23.5471091,87.28259317,06/30/2019,08:37:19,1,6,21,08:37:19,8:37:20,161.036724147,1,normal_city,Sunday,14,0,8.91072825
23.54825199,87.28356346,06/30/2019,08:37:58,4,6,22,08:37:50,8:38:00,410.763497767,1,normal_city,Sunday,6,6,8.3421048
23.5512452,87.28592509,06/30/2019,08:39:10,1,6,23,08:39:10,8:39:11,103.826684181,1,normal_city,Sunday,0,2,8.375618
23.5519599,87.28658058,06/30/2019,08:39:35,1,6,24,08:39:35,8:39:36,421.61519196,1,normal_city,Sunday,7,2,6.5703964
23.55562229,87.28550967,06/30/2019,08:41:06,1,6,25,08:41:06,8:41:07,253.807530555,1,market_place,Sunday,0,1,7.5639878
23.55790477,87.28549074,06/30/2019,08:41:56,1,6,26,08:41:56,8:41:57,160.799068212,1,market_place,Sunday,0,0,8.953819249999999
23.55910895,87.28461721,06/30/2019,08:42:26,3,6,27,08:42:26,8:42:29,573.435709043,1,market_place,Sunday,0,3,8.2696761
23.56413561,87.28336017,06/30/2019,08:44:23,1,6,28,08:44:23,8:44:24,573.435709043,1,market_place,Sunday,2,2,9.621803499999999
