latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49420881,87.31716356,06/26/2019,19:01:20,198,41,1,18:58:32,19:03:04,109.461645743,4,highway,Wednesday,20,110,9.33175062307693
23.4933591,87.31662158,06/26/2019,19:03:50,1,41,2,19:03:50,19:03:51,20.8178884737,4,highway,Wednesday,0,1,9.6912385
23.49322548,87.31647859,06/26/2019,19:04:06,1,41,3,19:04:06,19:04:07,432.11339646,4,highway,Wednesday,8,2,8.840103
23.49631566,87.31390921,06/26/2019,19:05:05,1,41,4,19:05:05,19:05:06,893.477428981,4,highway,Wednesday,0,1,8.1290205
23.49996206,87.30610152,06/26/2019,19:07:50,10,41,5,19:07:41,19:08:08,36.0555281298,4,highway,Wednesday,4,26,8.912435253571427
23.50021843,87.30588503,06/26/2019,19:08:33,7,41,6,19:08:29,19:08:37,377.012733547,4,highway,Wednesday,4,6,9.401668944444443
23.50326308,87.30751196,06/26/2019,19:10:25,1,41,7,19:10:25,19:10:26,522.603957873,4,highway,Wednesday,0,1,8.691658
23.50736843,87.31000702,06/26/2019,19:12:29,4,41,8,19:12:26,19:12:32,2331.59231412,4,highway,Wednesday,0,5,9.189307
23.52831229,87.31111561,06/26/2019,19:18:50,1,41,9,19:18:50,19:18:51,735.007358913,4,normal_city,Wednesday,6,1,8.5827255
23.53335935,87.30645994,06/26/2019,19:20:04,1,41,10,19:20:04,19:20:05,641.478671957,4,normal_city,Wednesday,5,2,8.2678833
23.53696676,87.30154953,06/26/2019,19:21:20,1,41,11,19:21:20,19:21:21,456.617646482,4,normal_city,Wednesday,0,1,7.543632349999999
23.53513573,87.29754036,06/26/2019,19:22:46,5,41,12,19:22:38,19:22:48,1102.51839743,4,normal_city,Wednesday,8,4,8.541911763636364
23.54210731,87.28985007,06/26/2019,19:26:07,23,41,13,19:25:44,19:26:19,291.293770041,4,normal_city,Wednesday,10,14,8.987606083333333
23.5443354,87.28834719,06/26/2019,19:27:36,1,41,14,19:27:36,19:27:37,656.146054817,4,normal_city,Wednesday,0,2,9.8121415
23.54700617,87.28260745,06/26/2019,19:31:21,4,41,15,19:31:17,19:31:23,178.347080869,4,normal_city,Wednesday,15,0,8.630774285714287
23.548282,87.28366775,06/26/2019,19:31:58,1,41,16,19:31:58,19:31:59,400.8490486,4,normal_city,Wednesday,0,0,8.668914749999999
23.55119211,87.28598866,06/26/2019,19:33:14,3,41,17,19:33:12,19:33:16,492.201607574,4,normal_city,Wednesday,12,3,8.473309400000002
23.55559657,87.28550766,06/26/2019,19:35:25,3,41,18,19:35:23,19:35:28,96.3473514238,4,market_place,Wednesday,0,5,8.742334833333333
23.55609647,87.28627972,06/26/2019,19:36:07,3,41,19,19:36:05,19:36:09,908.356290559,4,market_place,Wednesday,0,4,8.4675598
23.56395954,87.28386349,06/26/2019,19:39:06,2,41,20,19:39:06,19:39:09,908.356290559,4,market_place,Wednesday,0,2,9.1687015
