latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.56416243,87.28347551,06/27/2019,09:02:01,2,12,1,09:02:01,9:02:03,547.100925823,2,market_place,Thursday,0,3,9.871200666666667
23.55937478,87.28471303,06/27/2019,09:04:19,4,12,2,09:04:11,9:04:21,434.514046604,2,market_place,Thursday,5,8,9.510037454545456
23.55553504,87.28550449,06/27/2019,09:06:31,81,12,3,09:05:58,9:07:35,486.666310027,2,market_place,Thursday,2,53,9.365892841836734
23.55118463,87.28602697,06/27/2019,09:09:55,9,12,4,09:09:45,9:10:01,153.045456428,2,normal_city,Thursday,10,13,8.619832670588238
23.55006837,87.2851486,06/27/2019,09:10:43,4,12,5,09:10:43,9:10:48,248.909294565,2,normal_city,Thursday,0,2,10.4031145
23.54824453,87.28373282,06/27/2019,09:11:55,17,12,6,09:11:44,9:12:07,505.450866427,2,normal_city,Thursday,5,19,9.347269658333335
23.54374705,87.28445261,06/27/2019,09:14:36,1,12,7,09:14:36,9:14:37,279.52417521,2,normal_city,Thursday,0,0,5.90001685
23.54262558,87.28690669,06/27/2019,09:15:09,1,12,8,09:15:09,9:15:10,247.949076625,2,normal_city,Thursday,0,0,9.0974733
23.54422604,87.28860035,06/27/2019,09:16:11,1,12,9,09:16:11,9:16:12,220.966582857,2,normal_city,Thursday,0,2,8.1876756
23.543103,87.29038865,06/27/2019,09:16:48,1,12,10,09:16:48,9:16:49,168.805319938,2,normal_city,Thursday,0,0,8.5192717
23.54160712,87.29010635,06/27/2019,09:17:52,4,12,11,09:17:44,9:17:55,474.935172115,2,normal_city,Thursday,14,8,8.799995391666668
23.53915385,87.2939201,06/27/2019,09:19:15,2,12,12,09:19:15,9:19:18,30.3456941191,2,normal_city,Thursday,52,1,8.50011825
23.53912871,87.29421651,06/27/2019,09:19:19,1,12,13,09:19:19,9:19:20,314.027938888,2,normal_city,Thursday,0,1,11.2163465
23.537537,87.29676107,06/27/2019,09:20:21,5,12,14,09:20:14,9:20:24,236.135899209,2,normal_city,Thursday,17,0,8.661838872727271
23.53541577,87.29687096,06/27/2019,09:21:25,1,12,15,09:21:25,9:21:26,18.7880933674,2,normal_city,Thursday,11,2,10.4968875
23.53538692,87.29705255,06/27/2019,09:21:32,3,12,16,09:21:30,9:21:34,62.5549485136,2,normal_city,Thursday,0,4,8.2855989
23.5357315,87.29753759,06/27/2019,09:22:52,54,12,17,09:22:20,9:23:33,13.1877154603,2,normal_city,Thursday,12,70,8.564699525135136
23.53569985,87.29766226,06/27/2019,09:24:19,49,12,18,09:23:48,9:24:55,25.7516505543,2,normal_city,Thursday,11,57,6.51951690882353
23.535725,87.29791337,06/27/2019,09:25:42,39,12,19,09:25:10,9:26:13,46.2896268454,2,normal_city,Thursday,11,55,6.6005449362499995
23.53557028,87.29833491,06/27/2019,09:26:33,1,12,20,09:26:33,9:26:34,38.2872705871,2,normal_city,Thursday,0,2,12.95093525
23.53539281,87.29865675,06/27/2019,09:26:57,4,12,21,09:26:55,9:27:00,38.9420448091,2,normal_city,Thursday,6,6,8.307787733333333
23.53517206,87.2983602,06/27/2019,09:27:19,3,12,22,09:27:17,9:27:26,1553.65645785,2,normal_city,Thursday,5,8,8.40603029
23.52753478,87.31112182,06/27/2019,09:32:50,4,12,23,09:32:50,9:32:54,3090.3629042,2,normal_city,Thursday,0,5,7.65640884
23.50010911,87.30621497,06/27/2019,09:40:49,2,12,24,09:40:49,9:40:52,1234.63954174,2,highway,Thursday,4,0,8.83890525
23.49482578,87.31686383,06/27/2019,09:44:10,19,12,25,09:43:46,9:44:18,1234.63954174,2,highway,Thursday,9,0,8.978960515151515
