latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49435361,87.31683511,06/29/2019,10:11:01,6,17,1,10:10:53,10:11:05,118.906104501,2,highway,Saturday,9,10,9.113405638461538
23.49331611,87.31655266,06/29/2019,10:12:33,43,17,2,10:11:57,10:13:17,31.1947756152,2,highway,Saturday,8,63,9.044313054320986
23.49331918,87.31624678,06/29/2019,10:13:36,8,17,3,10:13:33,10:13:46,436.165870683,2,highway,Saturday,9,13,9.160235821428572
23.49644702,87.31366576,06/29/2019,10:14:55,5,17,4,10:14:49,10:15:04,845.715960678,2,highway,Saturday,5,16,9.730292343750001
23.5000231,87.30634621,06/29/2019,10:17:11,13,17,5,10:17:08,10:17:23,55.3994150592,2,highway,Saturday,2,15,9.66968821875
23.50030755,87.30590018,06/29/2019,10:17:43,2,17,6,10:17:43,10:17:56,358.240880072,2,highway,Saturday,1,13,9.299781892857144
23.50319917,87.30744929,06/29/2019,10:19:12,14,17,7,10:19:01,10:19:23,862.067517887,2,highway,Saturday,10,11,8.829272095652176
23.5104038,87.31057173,06/29/2019,10:21:44,2,17,8,10:21:44,10:21:49,1902.472576,2,highway,Saturday,0,5,8.53763075
23.52751138,87.31083989,06/29/2019,10:26:14,1,17,9,10:26:14,10:26:15,90.8330662115,2,normal_city,Saturday,0,0,9.402733
23.52829163,87.3111037,06/29/2019,10:26:35,2,17,10,10:26:35,10:26:47,1442.282288,2,normal_city,Saturday,3,13,8.445791338461538
23.53611377,87.29981845,06/29/2019,10:29:34,1,17,11,10:29:34,10:29:35,238.777682725,2,normal_city,Saturday,0,2,7.5424425
23.53508873,87.2977603,06/29/2019,10:30:26,1,17,12,10:30:26,10:30:27,16.5575728675,2,normal_city,Saturday,4,2,7.28506475
23.53514394,87.29760946,06/29/2019,10:30:34,3,17,13,10:30:34,10:30:38,18.9593181477,2,normal_city,Saturday,5,2,9.0364228
23.53510276,87.29742899,06/29/2019,10:30:49,1,17,14,10:30:49,10:30:50,128.081409772,2,normal_city,Saturday,0,2,8.0188902
23.53566973,87.29633535,06/29/2019,10:31:20,3,17,15,10:31:16,10:31:23,53.1977515363,2,normal_city,Saturday,10,8,9.591581249999999
23.53592026,87.29589079,06/29/2019,10:32:44,40,17,16,10:31:49,10:33:05,214.084547193,2,normal_city,Saturday,16,43,9.107967675324675
23.53767925,87.29674462,06/29/2019,10:33:49,1,17,17,10:33:49,10:33:50,340.838855111,2,normal_city,Saturday,0,2,9.011283500000001
23.53909909,87.2937815,06/29/2019,10:34:44,4,17,18,10:34:42,10:34:47,36.5748144354,2,normal_city,Saturday,44,5,8.426699383333334
23.53906493,87.29342466,06/29/2019,10:34:53,4,17,19,10:34:53,10:35:06,504.398734942,2,normal_city,Saturday,65,14,8.571261814285714
23.54205898,87.28970761,06/29/2019,10:36:51,7,17,20,10:36:32,10:36:54,588.602852703,2,normal_city,Saturday,10,0,8.494811391304347
23.5438195,87.28426225,06/29/2019,10:40:20,1,17,21,10:40:20,10:40:21,345.224866335,2,normal_city,Saturday,0,0,8.716797
23.54538518,87.2813378,06/29/2019,10:41:46,5,17,22,10:41:41,10:41:50,224.132568514,2,normal_city,Saturday,10,0,8.257109230000001
23.54703109,87.28260706,06/29/2019,10:42:47,4,17,23,10:42:47,10:42:53,170.289939077,2,normal_city,Saturday,9,0,7.8389761999999985
23.54823956,87.28363323,06/29/2019,10:43:35,3,17,24,10:43:33,10:43:37,1378.09354393,2,normal_city,Saturday,0,0,9.38693226
23.56062915,87.28397251,06/29/2019,10:48:24,1,17,25,10:48:24,10:48:25,165.429413618,2,market_place,Saturday,0,0,9.0316315
23.56194825,87.28322193,06/29/2019,10:49:04,2,17,26,10:49:04,10:49:08,229.963830178,2,market_place,Saturday,5,0,8.51639988
23.56394909,87.28379272,06/29/2019,10:49:51,3,17,27,10:49:51,10:49:54,229.963830178,2,market_place,Saturday,0,0,8.78023925
