latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49447183,87.31681902,07/02/2019,09:53:07,4,14,1,09:53:04,9:53:11,23.6759746832,2,highway,Tuesday,11,8,6.2489738875
23.49425933,87.31680439,07/02/2019,09:53:32,1,14,2,09:53:32,9:53:33,89.0581564473,2,highway,Tuesday,0,0,8.8089675
23.4934701,87.31665573,07/02/2019,09:54:47,7,14,3,09:54:40,9:54:57,30.0324092272,2,highway,Tuesday,6,11,9.130195588888888
23.49323848,87.31650425,07/02/2019,09:55:31,9,14,4,09:55:17,9:55:38,417.345273741,2,highway,Tuesday,9,22,8.414473740909092
23.49621011,87.31400429,07/02/2019,09:56:53,23,14,5,09:56:35,9:57:07,470.437776701,2,highway,Tuesday,6,25,8.54045986969697
23.49850674,87.31012989,07/02/2019,09:58:25,4,14,6,09:58:15,9:58:27,477.186613765,2,highway,Tuesday,0,8,8.510804446153845
23.50033334,87.3058954,07/02/2019,10:00:20,0,14,7,10:00:20,10:00:20,1235.54427735,2,highway,Tuesday,0,0,9.050781
23.51057026,87.31060742,07/02/2019,10:04:09,1,14,8,10:04:09,10:04:10,1770.16170796,2,highway,Tuesday,2,1,8.805382000000002
23.52648293,87.31111395,07/02/2019,10:07:18,2,14,9,10:07:18,10:07:21,353.283846638,2,normal_city,Tuesday,1,2,7.6705321500000005
23.5286125,87.30854236,07/02/2019,10:08:11,1,14,10,10:08:11,10:08:12,263.56185975,2,normal_city,Tuesday,0,2,6.0233155
23.52828664,87.31110301,07/02/2019,10:09:05,12,14,11,10:09:01,10:09:20,1365.67037708,2,normal_city,Tuesday,0,5,7.4276374700000005
23.53697673,87.30163678,07/02/2019,10:11:26,1,14,12,10:11:26,10:11:27,450.009389735,2,normal_city,Tuesday,0,2,8.1804965
23.53517548,87.29768385,07/02/2019,10:12:57,1,14,13,10:12:57,10:12:58,22.876417894,2,normal_city,Tuesday,4,2,8.48815175
23.5351685,87.29745958,07/02/2019,10:13:16,17,14,14,10:13:08,10:13:38,174.585315896,2,normal_city,Tuesday,10,23,7.493012487096774
23.53591821,87.29595488,07/02/2019,10:14:58,36,14,15,10:14:14,10:15:12,430.485131135,2,normal_city,Tuesday,17,59,8.728016196610168
23.53917198,87.29366662,07/02/2019,10:17:00,1,14,16,10:17:00,10:17:01,15.342999009,2,normal_city,Tuesday,0,1,7.73278035
23.53916529,87.29351629,07/02/2019,10:17:08,1,14,17,10:17:08,10:17:09,35.6882286257,2,normal_city,Tuesday,0,2,-2.0259857
23.53923134,87.2931737,07/02/2019,10:17:17,3,14,18,10:17:17,10:17:27,795.070204655,2,normal_city,Tuesday,47,9,7.680432390909092
23.54637359,87.29280513,07/02/2019,10:19:42,19,14,19,10:19:42,10:20:08,434.987916053,2,normal_city,Tuesday,14,27,8.938967707407405
23.54303321,87.29058428,07/02/2019,10:21:13,9,14,20,10:21:09,10:21:24,265.200535922,2,normal_city,Tuesday,15,16,9.415752412500002
23.54431864,87.2883929,07/02/2019,10:22:21,1,14,21,10:22:21,10:22:22,264.970079121,2,normal_city,Tuesday,0,1,8.17571265
23.54282156,87.28637061,07/02/2019,10:23:42,8,14,22,10:23:39,10:23:51,202.382830477,2,normal_city,Tuesday,1,2,9.373451738461538
23.54365358,87.28460486,07/02/2019,10:24:30,2,14,23,10:24:30,10:24:37,201.541983381,2,normal_city,Tuesday,6,1,9.146854450000001
23.54452393,87.28287062,07/02/2019,10:25:30,1,14,24,10:25:30,10:25:31,185.1841828,2,normal_city,Tuesday,0,0,8.636589149999999
23.54538797,87.2813176,07/02/2019,10:26:24,2,14,25,10:26:24,10:26:27,237.090081288,2,normal_city,Tuesday,16,1,8.911922500000001
23.54709423,87.28271239,07/02/2019,10:27:29,6,14,26,10:27:14,10:27:32,160.747095645,2,normal_city,Tuesday,17,6,9.508583526315787
23.54826514,87.28363724,07/02/2019,10:28:04,3,14,27,10:28:04,10:28:08,420.622741405,2,normal_city,Tuesday,10,2,9.34288
23.55132895,87.28605743,07/02/2019,10:29:25,8,14,28,10:29:25,10:29:33,322.063186555,2,normal_city,Tuesday,12,3,9.431732222222221
23.55422053,87.28623933,07/02/2019,10:31:02,2,14,29,10:31:02,10:31:07,566.046246434,2,market_place,Tuesday,5,4,9.4961115
23.55911014,87.28469436,07/02/2019,10:33:15,5,14,30,10:33:03,10:33:19,175.937501496,2,market_place,Tuesday,9,13,9.314852476470591
23.56058791,87.28407753,07/02/2019,10:33:58,2,14,31,10:33:58,10:34:02,175.937501496,2,market_place,Tuesday,0,4,8.87648612
