latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.56421363,87.28310016,06/26/2019,16:00:02,61,21,1,15:59:22,16:01:05,45.1920833073,3,market_place,Wednesday,3,0,9.040934199038459
23.56409231,87.28352334,06/26/2019,16:01:26,1,21,2,16:01:26,16:01:27,545.293300273,3,market_place,Wednesday,0,0,9.5463865
23.55931655,87.28473854,06/26/2019,16:05:36,191,21,3,16:03:29,16:07:18,284.112590976,3,market_place,Wednesday,13,0,8.334900112173909
23.5570343,87.28599182,06/26/2019,16:08:11,2,21,4,16:08:11,16:08:13,119.261646435,3,market_place,Wednesday,0,0,8.873616333333333
23.55601106,87.2863425,06/26/2019,16:08:50,2,21,5,16:08:50,16:08:54,668.255549626,3,market_place,Wednesday,0,0,8.6298858
23.55010006,87.28515882,06/26/2019,16:11:20,1,21,6,16:11:20,16:11:21,657.607239372,3,normal_city,Wednesday,0,0,8.965797250000001
23.54533358,87.28133994,06/26/2019,16:12:53,2,21,7,16:12:53,16:12:57,352.537254335,3,normal_city,Wednesday,13,0,9.053186120000001
23.54379349,87.28436285,06/26/2019,16:14:06,2,21,8,16:14:06,16:14:13,220.047272691,3,normal_city,Wednesday,6,0,8.926586325
23.54289413,87.28628567,06/26/2019,16:14:53,5,21,9,16:14:53,16:15:02,396.096810798,3,normal_city,Wednesday,1,0,8.645446750000001
23.54170301,87.28994761,06/26/2019,16:18:05,4,21,10,16:17:49,16:18:07,455.498383928,3,normal_city,Wednesday,18,0,8.752141926315788
23.53914192,87.2934349,06/26/2019,16:19:29,1,21,11,16:19:29,16:19:30,24.0827483734,3,normal_city,Wednesday,0,0,8.4247055
23.53919018,87.2936652,06/26/2019,16:19:44,5,21,12,16:19:41,16:19:47,214.899847277,3,normal_city,Wednesday,50,0,9.039842757142857
23.53844373,87.29560967,06/26/2019,16:20:19,1,21,13,16:20:19,16:20:20,194.44229906,3,normal_city,Wednesday,0,0,7.1845017
23.53681973,87.29631693,06/26/2019,16:21:23,2,21,14,16:21:23,16:21:28,112.853547738,3,normal_city,Wednesday,0,0,8.500918166666667
23.53586014,87.29595642,06/26/2019,16:22:02,3,21,15,16:22:02,16:22:05,175.271566,3,normal_city,Wednesday,0,0,8.8323175
23.53569676,87.29766644,06/26/2019,16:25:37,72,21,16,16:22:55,16:26:10,34.2389358953,3,normal_city,Wednesday,27,0,9.394086488775518
23.53570491,87.29800218,06/26/2019,16:26:49,12,21,17,16:26:29,16:27:00,190.892012916,3,normal_city,Wednesday,15,0,9.287287634375
23.53580261,87.29613271,06/26/2019,16:28:39,1,21,18,16:28:39,16:28:40,26.6548054064,3,normal_city,Wednesday,0,0,9.1321945
23.53590512,87.29589636,06/26/2019,16:28:56,1,21,19,16:28:56,16:28:57,1823.63412474,3,normal_city,Wednesday,0,0,6.76193235
23.52738332,87.31117983,06/26/2019,16:32:51,2,21,20,16:32:51,16:32:53,129.663516032,3,normal_city,Wednesday,0,0,9.175282666666666
23.52621748,87.31120627,06/26/2019,16:34:59,14,21,21,16:34:34,16:35:02,2535.47449898,3,normal_city,Wednesday,3,0,8.797330706896554
23.50363711,87.30774705,06/26/2019,16:40:12,24,21,22,16:40:00,16:40:26,416.265845345,3,highway,Wednesday,5,0,9.193906455555556
23.50024673,87.30601613,06/26/2019,16:42:46,60,21,23,16:41:32,16:43:13,1051.85244777,3,highway,Wednesday,6,0,8.177842067647061
23.49567506,87.31504644,06/26/2019,16:45:28,11,21,24,16:45:24,16:45:40,1051.85244777,3,highway,Wednesday,12,0,9.333303176470588
