latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49389584,87.31673298,07/01/2019,17:04:53,9,27,1,17:04:40,17:04:56,32.0969674286,4,highway,Monday,8,9,8.872065735294118
23.49362052,87.31663842,07/01/2019,17:05:25,29,27,2,17:05:16,17:06:15,51.9691048919,4,highway,Monday,5,12,8.516601105000001
23.49324049,87.31634178,07/01/2019,17:06:51,2,27,3,17:06:51,17:06:54,1325.97729537,4,highway,Monday,0,0,8.937061499999999
23.50029951,87.30586182,07/01/2019,17:09:54,10,27,4,17:09:40,17:09:57,369.375326173,4,highway,Monday,2,12,8.645767272222223
23.50328733,87.30744496,07/01/2019,17:11:33,16,27,5,17:11:14,17:11:40,2803.74141154,4,highway,Monday,15,22,8.273026062962963
23.52828558,87.31103991,07/01/2019,17:18:16,4,27,6,17:18:16,17:18:24,1357.55019681,4,normal_city,Monday,1,1,7.488705166666667
23.53686958,87.30157091,07/01/2019,17:20:54,3,27,7,17:20:49,17:20:56,436.042955264,4,normal_city,Monday,4,2,8.103580475000001
23.53507844,87.2977659,07/01/2019,17:22:17,15,27,8,17:22:04,17:22:26,20.9702980078,4,normal_city,Monday,12,20,7.474673747826086
23.53509712,87.29756121,07/01/2019,17:22:33,3,27,9,17:22:33,17:22:37,244.047408861,4,normal_city,Monday,0,1,7.77803038
23.53698736,87.29634465,07/01/2019,17:23:44,1,27,10,17:23:44,17:23:45,80.053021776,4,normal_city,Monday,0,2,6.7942505
23.53761897,87.29672151,07/01/2019,17:24:23,20,27,11,17:24:07,17:24:36,303.00503281,4,normal_city,Monday,31,22,8.378415019999998
23.53903487,87.29418194,07/01/2019,17:25:18,1,27,12,17:25:18,17:25:19,87.031291201,4,normal_city,Monday,0,2,10.216766499999999
23.53896715,87.29333141,07/01/2019,17:25:40,1,27,13,17:25:40,17:25:41,30.9960271832,4,normal_city,Monday,0,1,8.3421095
23.53916093,87.29311284,07/01/2019,17:26:14,4,27,14,17:26:02,17:26:15,76.2298318921,4,normal_city,Monday,46,4,8.661559892857143
23.53980771,87.29286493,07/01/2019,17:26:41,1,27,15,17:26:41,17:26:42,403.000258184,4,normal_city,Monday,0,1,8.047622650000001
23.54203809,87.2897489,07/01/2019,17:28:01,5,27,16,17:27:57,17:28:09,130.654782442,4,normal_city,Monday,7,7,6.445711553846153
23.54310941,87.29027533,07/01/2019,17:28:38,1,27,17,17:28:38,17:28:39,223.008339011,4,normal_city,Monday,9,0,7.07556915
23.54420071,87.28843988,07/01/2019,17:29:18,1,27,18,17:29:18,17:29:19,80.673017593,4,normal_city,Monday,0,0,7.269500799999999
23.54370708,87.28785991,07/01/2019,17:29:49,7,27,19,17:29:49,17:29:56,174.03139556,4,normal_city,Monday,6,1,6.247177112499999
23.5426913,87.28656111,07/01/2019,17:30:56,8,27,20,17:30:42,17:30:59,262.768832449,4,normal_city,Monday,2,6,6.897866977777779
23.54376406,87.28426431,07/01/2019,17:31:53,1,27,21,17:31:53,17:31:54,164.114627726,4,normal_city,Monday,0,0,8.6006775
23.54439838,87.28281064,07/01/2019,17:32:26,3,27,22,17:32:23,17:32:28,293.657727546,4,normal_city,Monday,9,0,6.953862516666668
23.54702934,87.28256059,07/01/2019,17:34:03,3,27,23,17:33:56,17:34:05,171.971751177,4,normal_city,Monday,8,6,7.654968219999999
23.54827232,87.28356446,07/01/2019,17:34:46,2,27,24,17:34:46,17:34:48,248.570680314,4,normal_city,Monday,0,2,6.769109033333334
23.55009893,87.28497023,07/01/2019,17:35:32,6,27,25,17:35:32,17:35:38,155.513672297,4,normal_city,Monday,7,6,7.219903099999999
23.55122422,87.28587618,07/01/2019,17:36:14,2,27,26,17:36:14,17:36:28,178.168552181,4,normal_city,Monday,8,6,7.298867779999999
23.55245467,87.28699579,07/01/2019,17:37:26,10,27,27,17:37:14,17:37:40,186.068977736,4,normal_city,Monday,7,6,7.682368555555555
23.55399268,87.28627659,07/01/2019,17:38:42,5,27,28,17:38:40,17:38:47,200.730005878,4,market_place,Monday,5,4,6.5117359625
23.55562685,87.28543989,07/01/2019,17:39:36,4,27,29,17:39:32,17:39:43,106.07945064,4,market_place,Monday,5,10,7.213635733333334
23.55610699,87.28633919,07/01/2019,17:40:02,2,27,30,17:40:02,17:40:09,365.841889678,4,market_place,Monday,2,6,5.194328275
23.55902282,87.2846766,07/01/2019,17:41:06,3,27,31,17:41:06,17:41:18,373.585117559,4,market_place,Monday,5,5,6.7989489999999995
23.56208885,87.28317789,07/01/2019,17:42:29,1,27,32,17:42:29,17:42:30,373.585117559,4,market_place,Monday,7,1,7.1976700000000005
