latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49463627,87.31683693,06/26/2019,17:04:58,12,28,1,17:04:58,17:05:29,147.48914791,4,highway,Wednesday,10,0,8.88700816875
23.49334027,87.31652905,06/26/2019,17:06:50,22,28,2,17:06:18,17:07:02,24.4623003174,4,highway,Wednesday,10,0,8.754384706666666
23.49326216,87.3163048,06/26/2019,17:07:56,54,28,3,17:07:16,17:08:27,1281.95378704,4,highway,Wednesday,9,0,9.222671711111111
23.50000052,87.30610435,06/26/2019,17:11:17,1,28,4,17:11:17,17:11:18,40.169659858,4,highway,Wednesday,0,0,9.12979125
23.50031597,87.30591237,06/26/2019,17:11:41,8,28,5,17:11:29,17:11:44,365.899962016,4,highway,Wednesday,1,0,10.0964565625
23.50327686,87.30747796,06/26/2019,17:12:51,4,28,6,17:12:49,17:12:55,870.402033197,4,highway,Wednesday,11,0,8.818891142857144
23.51058044,87.31054899,06/26/2019,17:15:00,1,28,7,17:15:00,17:15:01,1762.52087143,4,highway,Wednesday,0,0,7.75193
23.52642466,87.31104442,06/26/2019,17:18:34,2,28,8,17:18:34,17:18:38,116.344209876,4,normal_city,Wednesday,2,0,7.36000384
23.52745769,87.31086319,06/26/2019,17:19:54,1,28,9,17:19:54,17:19:55,88.4932026568,4,normal_city,Wednesday,0,0,12.578644
23.52822558,87.3110912,06/26/2019,17:20:15,3,28,10,17:20:13,17:20:17,741.515108547,4,normal_city,Wednesday,0,0,8.83770146
23.53335704,87.30644601,06/26/2019,17:21:30,1,28,11,17:21:30,17:21:31,648.274921808,4,normal_city,Wednesday,0,0,8.6413805
23.5368905,87.30138797,06/26/2019,17:22:59,3,28,12,17:22:57,17:23:01,423.083920504,4,normal_city,Wednesday,9,0,8.8338714
23.53518693,87.29767705,06/26/2019,17:24:21,11,28,13,17:24:14,17:24:30,27.1265774843,4,normal_city,Wednesday,6,0,8.709120741176472
23.53515806,87.29741283,06/26/2019,17:24:38,1,28,14,17:24:38,17:24:39,175.423987987,4,normal_city,Wednesday,0,0,8.658142
23.53589911,87.29589371,06/26/2019,17:25:23,3,28,15,17:25:21,17:25:26,207.953333734,4,normal_city,Wednesday,20,0,8.847679166666667
23.53762868,87.29666969,06/26/2019,17:26:31,4,28,16,17:26:25,17:26:33,362.648211376,4,normal_city,Wednesday,36,0,9.864283155555556
23.53910387,87.29349703,06/26/2019,17:27:40,7,28,17,17:27:38,17:27:54,481.550323233,4,normal_city,Wednesday,60,0,8.179719823529412
23.54171802,87.28973092,06/26/2019,17:29:35,26,28,18,17:29:19,17:29:55,41.6443495102,4,normal_city,Wednesday,14,0,8.516751216216216
23.54208202,87.28982705,06/26/2019,17:30:19,4,28,19,17:30:19,17:30:24,283.495737054,4,normal_city,Wednesday,0,0,8.82892105
23.54393275,87.28791428,06/26/2019,17:31:54,1,28,20,17:31:54,17:31:55,59.1510742014,4,normal_city,Wednesday,0,0,8.7898175
23.5434576,87.28765337,06/26/2019,17:32:12,2,28,21,17:32:12,17:32:18,680.198150804,4,normal_city,Wednesday,0,0,8.8182068
23.5453659,87.2813137,06/26/2019,17:34:36,1,28,22,17:34:36,17:34:37,393.505835343,4,normal_city,Wednesday,0,0,8.8963625
23.54821756,87.28359969,06/26/2019,17:35:51,1,28,23,17:35:51,17:35:52,255.425357209,4,normal_city,Wednesday,0,0,8.36724075
23.55010703,87.28502472,06/26/2019,17:36:36,2,28,24,17:36:36,17:36:42,156.713354703,4,normal_city,Wednesday,9,0,9.29910057142857
23.55120655,87.2859865,06/26/2019,17:37:10,2,28,25,17:37:10,17:37:18,493.827852069,4,normal_city,Wednesday,9,0,9.252429633333332
23.55561953,87.28544217,06/26/2019,17:39:16,5,28,26,17:39:14,17:39:24,395.370734871,4,market_place,Wednesday,6,0,9.154608909090909
23.55909366,87.28461631,06/26/2019,17:40:58,6,28,27,17:40:49,17:41:02,548.066049138,4,market_place,Wednesday,6,0,9.1725486
23.56396522,87.28379866,06/26/2019,17:42:47,1,28,28,17:42:47,17:42:48,548.066049138,4,market_place,Wednesday,0,0,9.4925155
