06/26/2019,18:57:50,65.13009927709196
06/26/2019,18:57:51,65.01461575697154
06/26/2019,18:57:52,65.7103210213441
06/26/2019,18:57:53,68.8080600566538
06/26/2019,18:57:54,68.62063845739466
06/26/2019,18:57:55,72.04913550464346
06/26/2019,18:57:56,71.69835782456698
06/26/2019,18:57:57,68.7555830449083
06/26/2019,18:57:58,70.01519199856455
06/26/2019,18:57:59,70.14929954258307
06/26/2019,18:58:00,70.2276856054899
06/26/2019,18:58:01,72.01602436756089
06/26/2019,18:58:02,71.74212773979028
06/26/2019,18:58:03,72.08891126643542
06/26/2019,18:58:04,70.76564397760923
06/26/2019,18:58:05,72.1847297340507
06/26/2019,18:58:06,69.67809679076115
06/26/2019,18:58:07,69.22581169378772
06/26/2019,18:58:08,68.28194380037817
06/26/2019,18:58:09,71.19127938134048
06/26/2019,18:58:10,71.1956076362999
06/26/2019,18:58:11,73.10087270633485
06/26/2019,18:58:12,71.22476678471726
06/26/2019,18:58:13,71.89045094401641
06/26/2019,18:58:14,74.5867834173112
06/26/2019,18:58:15,73.88507519330629
06/26/2019,18:58:16,73.64587671282209
06/26/2019,18:58:17,68.05167423356733
06/26/2019,18:58:18,72.17019385475064
06/26/2019,18:58:19,68.84972759113634
06/26/2019,18:58:20,69.35956032463014
06/26/2019,18:58:21,68.74274180726903
06/26/2019,18:58:22,68.67850695741538
06/26/2019,18:58:23,69.63469707273642
06/26/2019,18:58:24,66.05443104185636
06/26/2019,18:58:25,67.474171139596
06/26/2019,18:58:26,69.37740802355646
06/26/2019,18:58:27,68.43610065712872
06/26/2019,18:58:28,68.05083462690041
06/26/2019,18:58:29,66.43473324181433
06/26/2019,18:58:30,68.39568432525043
06/26/2019,18:58:31,68.09563574784352
06/26/2019,18:58:32,66.38781934519048
06/26/2019,18:58:33,68.30390429438746
06/26/2019,18:58:34,66.73880963930226
06/26/2019,18:58:35,69.35627577586554
06/26/2019,18:58:36,67.57941932560722
06/26/2019,18:58:37,70.19491271765932
06/26/2019,18:58:38,68.35873852705319
06/26/2019,18:58:39,69.1615485641918
06/26/2019,18:58:40,66.20741869214338
06/26/2019,18:58:41,65.5481680072614
06/26/2019,18:58:42,63.198206525121215
06/26/2019,18:58:43,62.22605417857121
06/26/2019,18:58:44,60.92008857974177
06/26/2019,18:58:45,60.46925814428393
06/26/2019,18:58:46,68.84189469388816
06/26/2019,18:58:47,61.232809771012235
06/26/2019,18:58:48,59.47867140422601
06/26/2019,18:58:49,60.953820977182566
06/26/2019,18:58:50,61.743007659375415
06/26/2019,18:58:51,60.8886475570193
06/26/2019,18:58:52,74.79226274954141
06/26/2019,18:58:53,64.47843826548417
06/26/2019,18:58:54,70.3876592831907
06/26/2019,18:58:55,61.34691534968093
06/26/2019,18:58:56,59.26798225799964
06/26/2019,18:58:57,62.43549070535476
06/26/2019,18:58:58,61.54669406754502
06/26/2019,18:58:59,60.58446430454025
06/26/2019,18:59:00,62.15089468482561
06/26/2019,18:59:01,67.35577934451997
06/26/2019,18:59:02,60.77937882421443
06/26/2019,18:59:03,63.28358279511633
06/26/2019,18:59:04,51.27577160159808
06/26/2019,18:59:05,63.775592801029006
06/26/2019,18:59:06,64.83412588209717
06/26/2019,18:59:07,58.410582183873245
06/26/2019,18:59:08,48.065967796861244
06/26/2019,18:59:09,70.44489482203971
06/26/2019,18:59:10,77.02756266730523
06/26/2019,18:59:11,77.66169893711212
06/26/2019,18:59:12,90.89601235891763
06/26/2019,18:59:13,68.90394420532029
06/26/2019,18:59:14,49.89819050874142
06/26/2019,18:59:15,69.46289863325185
06/26/2019,18:59:16,72.57371531179098
06/26/2019,18:59:17,71.44057773669591
06/26/2019,18:59:18,48.141437624920414
06/26/2019,18:59:19,89.39977576534292
06/26/2019,18:59:20,83.44315966629699
06/26/2019,18:59:21,56.489485342650866
06/26/2019,18:59:22,62.791265119362905
06/26/2019,18:59:23,56.22497110370134
06/26/2019,18:59:24,45.80034760219684
06/26/2019,18:59:25,81.42436751649251
06/26/2019,18:59:26,65.78594799496767
06/26/2019,18:59:27,70.45969031387887
06/26/2019,18:59:28,67.8214608985423
06/26/2019,18:59:29,90.12956300308095
06/26/2019,18:59:30,87.0627678908759
06/26/2019,18:59:31,69.22482625456327
06/26/2019,18:59:32,75.24449664372403
06/26/2019,18:59:33,88.42414531768523
06/26/2019,18:59:34,66.11650289273868
06/26/2019,18:59:35,88.18527971198566
06/26/2019,18:59:36,83.2825602023764
06/26/2019,18:59:37,66.3230648348173
06/26/2019,18:59:38,84.71794667690287
06/26/2019,18:59:39,68.7726026148788
06/26/2019,18:59:40,67.15340358282984
06/26/2019,18:59:41,72.7262825243081
06/26/2019,18:59:42,65.78596847855377
06/26/2019,18:59:43,67.05704299839995
06/26/2019,18:59:44,71.09443964500639
06/26/2019,18:59:45,69.91719804852107
06/26/2019,18:59:46,69.91447133937052
06/26/2019,18:59:47,70.08829449909082
06/26/2019,18:59:48,73.2972700406182
06/26/2019,18:59:49,70.7907294614886
06/26/2019,18:59:50,71.04352417762787
06/26/2019,18:59:51,72.2010110085871
06/26/2019,18:59:52,69.5151789104378
06/26/2019,18:59:53,70.75110274323407
06/26/2019,18:59:54,74.8419302526067
06/26/2019,18:59:55,72.6125322023141
06/26/2019,18:59:56,81.78555053412748
06/26/2019,18:59:57,71.47426432722678
06/26/2019,18:59:58,65.42133645663598
06/26/2019,18:59:59,66.82721328175225
06/26/2019,19:00:00,69.01713197565606
06/26/2019,19:00:01,67.65974241478892
06/26/2019,19:00:02,67.90828250445088
06/26/2019,19:00:03,66.68995615451782
06/26/2019,19:00:04,66.09273885658199
06/26/2019,19:00:05,83.1234327846273
06/26/2019,19:00:06,90.54839158531544
06/26/2019,19:00:07,79.23532970926891
06/26/2019,19:00:08,82.85504686350804
06/26/2019,19:00:09,65.81879656106884
06/26/2019,19:00:10,65.9340033196247
